Date,xi,sigma,threshold,n_exceedances,fit_success
2018-12-12,-0.24645827032246775,0.009225850823829367,0.02006380816914295,26,True
2018-12-13,-0.24645827032246775,0.009225850823829367,0.02006380816914295,26,True
2018-12-14,-0.24645827032246775,0.009225850823829367,0.02006380816914295,26,True
2018-12-17,-0.24004141178084645,0.009006884112899587,0.020318946589678987,26,True
2018-12-18,-0.24004141178084645,0.009006884112899587,0.020318946589678987,26,True
2018-12-19,-0.24004141178084645,0.009006884112899587,0.020318946589678987,26,True
2018-12-20,-0.24004141178084645,0.009006884112899587,0.020318946589678987,26,True
2018-12-21,-0.24004141178084645,0.009006884112899587,0.020318946589678987,26,True
2018-12-24,-0.24004141178084645,0.009006884112899587,0.020318946589678987,26,True
2018-12-26,-0.24004141178084645,0.009006884112899587,0.020318946589678987,26,True
2018-12-27,-0.24004141178084645,0.009006884112899587,0.020318946589678987,26,True
2018-12-28,-0.24004141178084645,0.009006884112899587,0.020318946589678987,26,True
2018-12-31,-0.24004141178084645,0.009006884112899587,0.020318946589678987,26,True
2019-01-02,-0.24004141178084645,0.009006884112899587,0.020318946589678987,26,True
2019-01-03,-0.24004141178084645,0.009006884112899587,0.020318946589678987,26,True
2019-01-04,-0.24004141178084645,0.009006884112899587,0.020318946589678987,26,True
2019-01-07,-0.24004141178084645,0.009006884112899587,0.020318946589678987,26,True
2019-01-08,-0.24004141178084645,0.009006884112899587,0.020318946589678987,26,True
2019-01-09,-0.24004141178084645,0.009006884112899587,0.020318946589678987,26,True
2019-01-10,-0.24004141178084645,0.009006884112899587,0.020318946589678987,26,True
2019-01-11,-0.24004141178084645,0.009006884112899587,0.020318946589678987,26,True
2019-01-14,-0.24004141178084645,0.009006884112899587,0.020318946589678987,26,True
2019-01-15,-0.24004141178084645,0.009006884112899587,0.020318946589678987,26,True
2019-01-16,-0.2344334942282762,0.009035336316303485,0.020069236727600522,26,True
2019-01-17,-0.2344334942282762,0.009035336316303485,0.020069236727600522,26,True
2019-01-18,-0.2344334942282762,0.009035336316303485,0.020069236727600522,26,True
2019-01-22,-0.2344334942282762,0.009035336316303485,0.020069236727600522,26,True
2019-01-23,-0.2344334942282762,0.009035336316303485,0.020069236727600522,26,True
2019-01-24,-0.2344334942282762,0.009035336316303485,0.020069236727600522,26,True
2019-01-25,-0.2344334942282762,0.009035336316303485,0.020069236727600522,26,True
2019-01-28,-0.2344334942282762,0.009035336316303485,0.020069236727600522,26,True
2019-01-29,-0.2344334942282762,0.009035336316303485,0.020069236727600522,26,True
2019-01-30,-0.2344334942282762,0.009035336316303485,0.020069236727600522,26,True
2019-01-31,-0.2344334942282762,0.009035336316303485,0.020069236727600522,26,True
2019-02-01,-0.23645439030091672,0.008949542577981702,0.020318946589678987,26,True
2019-02-04,-0.23645439030091672,0.008949542577981702,0.020318946589678987,26,True
2019-02-05,-0.21682688417067625,0.008753592872284981,0.020069236727600522,26,True
2019-02-06,-0.17789339973858279,0.00808973432898544,0.019755913455364496,26,True
2019-02-07,-0.17789339973858279,0.00808973432898544,0.019755913455364496,26,True
2019-02-08,-0.17789339973858279,0.00808973432898544,0.019755913455364496,26,True
2019-02-11,-0.12898509227318847,0.007395658949690942,0.01968925363575794,26,True
2019-02-12,-0.12898509227318847,0.007395658949690942,0.01968925363575794,26,True
2019-02-13,-0.12898509227318847,0.007395658949690942,0.01968925363575794,26,True
2019-02-14,-0.12898509227318847,0.007395658949690942,0.01968925363575794,26,True
2019-02-15,-0.12898509227318847,0.007395658949690942,0.01968925363575794,26,True
2019-02-19,-0.12898509227318847,0.007395658949690942,0.01968925363575794,26,True
2019-02-20,-0.12898509227318847,0.007395658949690942,0.01968925363575794,26,True
2019-02-21,-0.12898509227318847,0.007395658949690942,0.01968925363575794,26,True
2019-02-22,-0.12898509227318847,0.007395658949690942,0.01968925363575794,26,True
2019-02-25,-0.12898509227318847,0.007395658949690942,0.01968925363575794,26,True
2019-02-26,-0.12898509227318847,0.007395658949690942,0.01968925363575794,26,True
2019-02-27,-0.12898509227318847,0.007395658949690942,0.01968925363575794,26,True
2019-02-28,-0.12898509227318847,0.007395658949690942,0.01968925363575794,26,True
2019-03-01,-0.12898509227318847,0.007395658949690942,0.01968925363575794,26,True
2019-03-04,-0.12898509227318847,0.007395658949690942,0.01968925363575794,26,True
2019-03-05,-0.12898509227318847,0.007395658949690942,0.01968925363575794,26,True
2019-03-06,-0.1738859867822221,0.008013932113227092,0.019755913455364496,26,True
2019-03-07,-0.1750420737684194,0.007896571212486143,0.020069236727600522,26,True
2019-03-08,-0.1750420737684194,0.007896571212486143,0.020069236727600522,26,True
2019-03-11,-0.1750420737684194,0.007896571212486143,0.020069236727600522,26,True
2019-03-12,-0.1750420737684194,0.007896571212486143,0.020069236727600522,26,True
2019-03-13,-0.1750420737684194,0.007896571212486143,0.020069236727600522,26,True
2019-03-14,-0.1750420737684194,0.007896571212486143,0.020069236727600522,26,True
2019-03-15,-0.1750420737684194,0.007896571212486143,0.020069236727600522,26,True
2019-03-18,-0.1750420737684194,0.007896571212486143,0.020069236727600522,26,True
2019-03-19,-0.1750420737684194,0.007896571212486143,0.020069236727600522,26,True
2019-03-20,-0.1750420737684194,0.007896571212486143,0.020069236727600522,26,True
2019-03-21,-0.17418097113999426,0.00777269411686658,0.020318946589678987,26,True
2019-03-22,-0.0785199363954111,0.00641492464031685,0.021723639812209077,26,True
2019-03-25,-0.1725735574000621,0.007807581408873741,0.020318946589678987,26,True
2019-03-26,-0.1725735574000621,0.007807581408873741,0.020318946589678987,26,True
2019-03-27,-0.1725735574000621,0.007807581408873741,0.020318946589678987,26,True
2019-03-28,-0.16528353113866023,0.007810889917758523,0.020069236727600522,26,True
2019-03-29,-0.14114075549001479,0.0075495666450749645,0.019755913455364496,26,True
2019-04-01,-0.14114075549001479,0.0075495666450749645,0.019755913455364496,26,True
2019-04-02,-0.14114075549001479,0.0075495666450749645,0.019755913455364496,26,True
2019-04-03,-0.14114075549001479,0.0075495666450749645,0.019755913455364496,26,True
2019-04-04,-0.14114075549001479,0.0075495666450749645,0.019755913455364496,26,True
2019-04-05,-0.14114075549001479,0.0075495666450749645,0.019755913455364496,26,True
2019-04-08,-0.12042554415823456,0.007316442448600427,0.01968925363575794,26,True
2019-04-09,-0.12042554415823456,0.007316442448600427,0.01968925363575794,26,True
2019-04-10,-0.12042554415823456,0.007316442448600427,0.01968925363575794,26,True
2019-04-11,-0.12042554415823456,0.007316442448600427,0.01968925363575794,26,True
2019-04-12,-0.12042554415823456,0.007316442448600427,0.01968925363575794,26,True
2019-04-15,-0.12042554415823456,0.007316442448600427,0.01968925363575794,26,True
2019-04-16,-0.12042554415823456,0.007316442448600427,0.01968925363575794,26,True
2019-04-17,-0.12042554415823456,0.007316442448600427,0.01968925363575794,26,True
2019-04-18,-0.12042554415823456,0.007316442448600427,0.01968925363575794,26,True
2019-04-22,-0.12042554415823456,0.007316442448600427,0.01968925363575794,26,True
2019-04-23,-0.12042554415823456,0.007316442448600427,0.01968925363575794,26,True
2019-04-24,-0.12042554415823456,0.007316442448600427,0.01968925363575794,26,True
2019-04-25,-0.12042554415823456,0.007316442448600427,0.01968925363575794,26,True
2019-04-26,-0.12042554415823456,0.007316442448600427,0.01968925363575794,26,True
2019-04-29,-0.12042554415823456,0.007316442448600427,0.01968925363575794,26,True
2019-04-30,-0.12042554415823456,0.007316442448600427,0.01968925363575794,26,True
2019-05-01,-0.13809283500746405,0.007614570779789465,0.019517107136976068,26,True
2019-05-02,-0.13809283500746405,0.007614570779789465,0.019517107136976068,26,True
2019-05-03,-0.13809283500746405,0.007614570779789465,0.019517107136976068,26,True
2019-05-06,-0.15167688788497713,0.0077059453623223965,0.0197381106618761,26,True
2019-05-07,-0.15167688788497713,0.0077059453623223965,0.0197381106618761,26,True
